house_id,date,quarter,house_type,sales_type,year_build,%_change_between_offer_and_purchase,no_rooms,sqm,sqm_price,address,zipcode,city,area,region,nom_interest_rate%,dk_ann_infl_rate%,yield_on_mortgage_credit_bonds%,purchaseprice
1458489,7916,3,Villa,regular_sale,1992,0,4,136,10183.383,57388,2635,Ishøj,1,Zealand,5,1.99,8.39,1384940
1274103,8907,31,Summerhouse,regular_sale,1967,0,3,53,14433.962,54399,6720,Fanø,7,Jutland,4.5,2.34,7.05,765000
1059939,3570,53,Apartment,regular_sale,1880,0,6,134,27798.508,56594,6000,Kolding,7,Jutland,3.5,1.69,5.7,3725000
359906,9160,117,Villa,regular_sale,1979,-5,4,114,7894.737,14362,6640,Lunderskov,7,Jutland,3.35,1.13,4.34,900000
730147,7077,86,Townhouse,regular_sale,1966,-4,4,145,23275.861,9677,2860,Søborg,1,Zealand,0,0.45,2.78,3375000
1120745,1131,48,Villa,regular_sale,1972,0,5,155,9193.549,490,4873,Væggerløse,6,Zealand,2,1.82,4.36,1425000
716561,9500,87,Summerhouse,regular_sale,1999,-5,4,141,15248.227,21971,3370,Melby,4,Zealand,0,0.45,2.78,2150000
1279575,6926,30,Villa,regular_sale,1963,0,5,100,7980,13827,6700,Esbjerg,7,Jutland,4.75,2.34,7.05,798000
577095,6073,96,Farm,regular_sale,1877,0,5,211,7914.692,7814,9900,Frederikshavn,5,Jutland,0,0.81,2.12,1670000
1087901,7293,50,Villa,regular_sale,1954,0,4,111,4279.2793,49707,7830,Vinderup,7,Jutland,2.5,1.92,5.14,475000
130839,804,111,Villa,regular_sale,2023,0,6,238,3244.4873,12170,6731,Tjæreborg,7,Jutland,1.75,3.31,4.79,772188
388654,7676,105,Summerhouse,regular_sale,2001,-2,5,107,9112.149,15010,6100,Haderslev,7,Jutland,0,0.42,1.1,975000
945745,4693,65,Apartment,regular_sale,1938,-3,2,72,23958.334,2500,2100,København A,1,Zealand,1,2.31,4.53,1725000
15435,6107,116,Villa,regular_sale,2022,-5,5,111,31081.082,54105,4040,Jyllinge,6,Zealand,3.6,1.13,4.34,3450000
1093419,6203,50,Villa,regular_sale,2008,0,6,251,2410.3586,60023,6100,Haderslev,7,Jutland,2.5,1.92,5.14,605000
596720,3579,95,Villa,regular_sale,1951,0,2,80,13687.5,23823,4520,Svinninge,6,Zealand,0,0.81,2.12,1095000
873982,4162,73,Villa,auction,1951,0,4,111,3558.5586,36610,5672,Broby,3,Fyn & islands,0.75,2.4,3.66,395000
991066,1048,60,Villa,regular_sale,1979,-3,4,143,11188.812,51696,9700,Brønderslev,5,Jutland,4.25,3.42,6.52,1600000
660862,8575,91,Summerhouse,regular_sale,1987,-4,3,139,13129.496,60294,8400,Ebeltoft,2,Jutland,0,0.25,2.55,1825000
241130,9917,109,Villa,regular_sale,2008,0,6,180,10694.444,55853,9600,Aars,5,Jutland,0,1.85,1.47,1925000
1191294,3733,41,Villa,regular_sale,1981,0,6,173,5780.3467,55018,6240,Løgumkloster,7,Jutland,2,1.15,5.26,1000000
1234455,2200,36,Villa,regular_sale,1963,0,4,88,6250,22309,7000,Fredericia,7,Jutland,3.25,2.42,6.69,550000
1351640,2116,20,Villa,regular_sale,1966,0,7,149,3088.7114,47248,7470,Karup J,7,Jutland,4.25,1.85,6.27,460218
1074400,1665,52,Villa,regular_sale,1938,0,4,90,5888.8887,49774,6900,Skjern,7,Jutland,3,1.92,5.14,530000
1391489,6641,14,Villa,regular_sale,1918,0,3,101,6168.317,1302,7100,Vejle,7,Jutland,3.25,2.18,7.2,623000
727105,8332,87,Summerhouse,regular_sale,1980,-3,4,77,11233.767,7348,4583,Sjællands Odde,6,Zealand,0,0.45,2.78,865000
353949,1453,106,Villa,regular_sale,1933,0,2,55,30000,65642,8464,Galten,2,Jutland,0,0.42,1.1,1650000
92658,7139,112,Farm,regular_sale,1880,-2,3,118,18220.34,30440,6710,Esbjerg V,7,Jutland,2.6,3.31,4.79,2150000
1317185,4818,25,Farm,family_sale,1900,0,5,197,11167.513,29426,9500,Hobro,5,Jutland,3,2.9,7.33,2200000
1154089,3429,45,Villa,regular_sale,1966,0,5,142,5598.5913,63701,5854,Gislev,3,Fyn & islands,2,1.82,4.36,795000
560295,8166,97,Farm,regular_sale,1875,0,4,135,10925.926,1373,5492,Vissenbjerg,3,Fyn & islands,0,0.81,2.12,1475000
1130993,9199,47,Villa,regular_sale,1973,0,5,142,12359.155,22674,8370,Hadsten,2,Jutland,2,1.82,4.36,1755000
1348590,110,21,Villa,auction,1963,0,4,104,3903.8462,55187,5250,Odense SV,3,Fyn & islands,3.5,2.5,6.6,406000
918633,2258,68,Townhouse,regular_sale,2012,0,4,110,20045.455,16606,2680,Solrød Strand,1,Zealand,0.75,2.31,4.53,2205000
1281757,6283,30,Villa,regular_sale,1970,0,5,136,9599.441,29551,2640,Hedehusene,1,Zealand,4.75,2.34,7.05,1305524
1041009,7546,55,Villa,regular_sale,1987,0,7,203,12561.576,22609,8410,Rønde,2,Jutland,4,1.69,5.7,2550000
13436,5831,116,Villa,regular_sale,1997,-4,8,233,13991.416,30305,7000,Fredericia,7,Jutland,3.6,1.13,4.34,3260000
116026,4453,111,Villa,regular_sale,1935,0,4,149,12751.678,32155,4400,Kalundborg,6,Zealand,1.75,3.31,4.79,1900000
713338,1586,88,Summerhouse,family_sale,1960,0,7,169,26153.846,24876,3360,Liseleje,4,Zealand,0,0.45,2.78,4420000
50878,2598,114,Villa,regular_sale,1964,-3,4,149,24832.215,48876,2770,Kastrup,1,Zealand,3.6,3.31,4.79,3700000
1507522,7140,116,Summerhouse,regular_sale,1988,0,3,62,15838.71,54621,4970,Rødby,6,Zealand,3.6,1.13,4.34,982000
1151295,4905,45,Townhouse,family_sale,1956,0,4,85,5500,4713,8260,Viby J,2,Jutland,2,1.82,4.36,467500
1319664,517,25,Townhouse,regular_sale,1945,0,3,86,6279.07,26607,6630,Rødding,7,Jutland,3,2.9,7.33,540000
720168,8921,87,Villa,regular_sale,1972,-2,6,199,11055.276,30950,9320,Hjallerup,5,Jutland,0,0.45,2.78,2200000
1145942,5237,46,Villa,regular_sale,1934,0,7,191,6858.6387,17858,8920,Randers NV,2,Jutland,2,1.82,4.36,1310000
580952,5799,96,Apartment,other_sale,1920,0,4,69,7717.391,10818,2720,Vanløse,1,Zealand,0,0.81,2.12,532500
228037,1871,110,Apartment,regular_sale,1986,-1,2,64,30234.375,49076,8240,Risskov,2,Jutland,0,1.85,1.47,1935000
340940,3249,106,Summerhouse,regular_sale,1994,-4,4,68,16176.471,18516,6830,Nørre Nebel,7,Jutland,0,0.42,1.1,1100000
1077990,10050,51,Villa,regular_sale,1953,0,5,116,10905.173,20434,8883,Gjern,2,Jutland,2.75,1.92,5.14,1265000
1311858,6532,26,Villa,regular_sale,1995,0,4,136,14102.941,29918,2770,Kastrup,1,Zealand,3.5,2.9,7.33,1918000
398933,6887,104,Villa,regular_sale,2020,0,6,204,5234.1323,65410,8800,Viborg,2,Jutland,0,0.42,1.1,1067763
1109367,383,49,Villa,regular_sale,1953,0,7,184,4320.6523,17375,6520,Toftlund,7,Jutland,2.25,1.92,5.14,795000
31479,3863,115,Villa,regular_sale,1984,-6,4,131,16412.213,8599,6710,Esbjerg V,7,Jutland,3.6,1.13,4.34,2150000
934386,8300,67,Villa,regular_sale,1975,-5,3,102,16666.666,55193,3100,Hornbæk,4,Zealand,0.75,2.31,4.53,1700000
948666,4719,65,Summerhouse,family_sale,1959,0,4,94,8510.639,1656,4581,Rørvig,6,Zealand,1,2.31,4.53,800000
819416,8480,79,Summerhouse,regular_sale,1944,-3,4,161,8385.093,60915,3230,Græsted,4,Zealand,0,0.79,3.48,1350000
1425064,134,9,Townhouse,regular_sale,1973,0,4,100,7320,24762,8520,Lystrup,2,Jutland,4.25,2.13,7.84,732000
1065504,305,53,Townhouse,regular_sale,1943,0,4,88,6647.727,55439,3730,Nexø,0,Bornholm,3.5,1.69,5.7,585000
5558,6724,116,Villa,regular_sale,1986,-6,4,119,7058.8237,9333,9500,Hobro,5,Jutland,3.6,1.13,4.34,840000
542022,1227,98,Townhouse,regular_sale,1987,-6,4,97,9639.175,3345,6400,Sønderborg,7,Jutland,0,0.81,2.12,935000
450117,1840,102,Apartment,auction,1870,0,3,88,33638.137,56936,6200,Aabenraa,7,Jutland,0,0.76,1.35,2960156
1340747,5505,22,Villa,regular_sale,1965,0,7,162,10341.976,47204,8240,Risskov,2,Jutland,3.25,2.5,6.6,1675400
57012,2060,114,Villa,regular_sale,1958,0,5,183,4890.7104,41116,7673,Harboøre,7,Jutland,3.6,3.31,4.79,895000
535354,2004,98,Villa,regular_sale,1930,-5,6,160,11875,604,9600,Aars,5,Jutland,0,0.81,2.12,1900000
813782,9909,79,Villa,regular_sale,1974,0,5,153,4084.9673,36883,9640,Farsø,5,Jutland,0,0.79,3.48,625000
537496,2513,98,Villa,regular_sale,1930,-6,5,170,4764.706,16819,4800,Nykøbing F,6,Zealand,0,0.81,2.12,810000
125339,4005,111,Apartment,regular_sale,1971,-3,1,55,28181.818,33917,2720,Vanløse,1,Zealand,1.75,3.31,4.79,1550000
69931,1176,114,Villa,regular_sale,1924,0,3,136,13602.941,20542,6852,Billum,7,Jutland,3.6,3.31,4.79,1850000
359422,9215,117,Townhouse,regular_sale,2001,0,4,118,21186.441,15143,9200,Aalborg SV,5,Jutland,3.35,1.13,4.34,2500000
552484,10031,97,Villa,regular_sale,1965,-3,4,85,15882.353,24842,8930,Randers NA,2,Jutland,0,0.81,2.12,1350000
13299,5883,116,Townhouse,regular_sale,1973,0,5,112,22321.428,6848,2635,Ishøj,1,Zealand,3.6,1.13,4.34,2500000
1110256,144,49,Villa,regular_sale,1958,0,4,104,6875,45796,9320,Hjallerup,5,Jutland,2.25,1.92,5.14,715000
749117,4806,85,Villa,regular_sale,1973,-4,5,154,7792.208,8014,9300,Sæby,5,Jutland,0,0.45,2.78,1200000
1306652,8123,27,Villa,other_sale,1988,0,4,104,3395.5,26136,8850,Bjerringbro,2,Jutland,4.25,2.9,7.33,353132
448828,1976,102,Summerhouse,regular_sale,1960,0,3,64,14704.6875,55970,4500,Nykøbing Sj,6,Zealand,0,0.76,1.35,941100
96085,6751,112,Villa,regular_sale,1971,0,4,124,12459.678,41877,7500,Holstebro,7,Jutland,2.6,3.31,4.79,1545000
722398,8482,87,Apartment,regular_sale,1943,-3,3,70,6571.4287,4354,8500,Grenaa,2,Jutland,0,0.45,2.78,460000
304664,4481,107,Villa,regular_sale,1999,3,5,157,11152.866,60843,8620,Kjellerup,2,Jutland,0,1.85,1.47,1751000
687150,4281,89,Villa,other_sale,1955,0,3,119,4495.7983,65423,3700,Rønne,0,Bornholm,0,0.25,2.55,535000
50114,2652,114,Villa,regular_sale,1900,1,5,95,6315.7896,40219,4863,Eskilstrup,6,Zealand,3.6,3.31,4.79,600000
1150614,4242,45,Apartment,regular_sale,1915,0,3,150,7500,48279,4420,Regstrup,6,Zealand,2,1.82,4.36,1125000
986901,2558,60,Summerhouse,regular_sale,1937,0,5,141,24822.695,11148,8420,Knebel,2,Jutland,4.25,3.42,6.52,3500000
1357356,9597,19,Townhouse,regular_sale,1970,0,4,107,12046.729,12340,3520,Farum,4,Zealand,3.75,1.85,6.27,1289000
51162,2598,114,Apartment,regular_sale,2021,0,3,110,24500,54951,8680,Ry,2,Jutland,3.6,3.31,4.79,2695000
1310308,6225,26,Villa,regular_sale,1928,0,5,118,6991.5254,15678,4690,Haslev,6,Zealand,3.5,2.9,7.33,825000
274624,7473,108,Townhouse,regular_sale,1959,0,4,125,26360,45760,2670,Greve,1,Zealand,0,1.85,1.47,3295000
527992,2866,98,Apartment,family_sale,1973,0,3,70,17142.857,5053,2300,København S,1,Zealand,0,0.81,2.12,1200000
1038500,9201,55,Villa,regular_sale,1898,0,3,128,13281.25,36257,4400,Kalundborg,6,Zealand,4,1.69,5.7,1700000
406274,6327,104,Villa,regular_sale,1967,-1,4,120,19000,34166,5260,Odense S,3,Fyn & islands,0,0.42,1.1,2280000
567497,7191,96,Summerhouse,regular_sale,1980,-2,2,48,33333.332,14689,4736,Karrebæksminde,6,Zealand,0,0.81,2.12,1600000
976179,6512,62,Apartment,regular_sale,2006,0,2,50,16000,5670,9000,Aalborg,5,Jutland,2,1.3,5.5,800000
1044134,7015,54,Villa,regular_sale,1960,0,4,90,16611.111,16782,8800,Viborg,2,Jutland,3.75,1.69,5.7,1495000
490276,6691,100,Villa,regular_sale,2015,-3,6,145,29655.172,54901,2630,Taastrup,1,Zealand,0,0.76,1.35,4300000
383158,9184,105,Apartment,regular_sale,1966,0,3,83,27710.844,44699,2650,Hvidovre,1,Zealand,0,0.42,1.1,2300000
118729,4894,111,Villa,regular_sale,1965,0,4,90,10500,24666,5560,Aarup,3,Fyn & islands,1.75,3.31,4.79,945000
400107,6806,104,Villa,regular_sale,2021,0,5,200,21575,24666,2690,Karlslunde,1,Zealand,0,0.42,1.1,4315000
1234470,2173,36,Villa,regular_sale,1985,0,4,108,10907.407,29342,8471,Sabro,2,Jutland,3.25,2.42,6.69,1178000
1166854,1186,44,Villa,regular_sale,1910,0,6,194,10257.732,9721,5250,Odense SV,3,Fyn & islands,2,1.15,5.26,1990000
1051014,5790,54,Villa,regular_sale,1947,-4,3,133,4511.2783,61673,9520,Skørping,5,Jutland,3.75,1.69,5.7,600000
381954,8457,105,Villa,regular_sale,1978,-7,5,127,29133.857,54771,2980,Kokkedal,1,Zealand,0,0.42,1.1,3700000
52576,3200,114,Apartment,regular_sale,1954,-2,3,76,38815.79,31794,2791,Dragør,1,Zealand,3.6,3.31,4.79,2950000
679397,5798,90,Townhouse,regular_sale,1982,-4,4,109,11009.174,179,6100,Haderslev,7,Jutland,0,0.25,2.55,1200000
527727,2866,98,Townhouse,regular_sale,1968,0,3,93,18225.807,22707,5210,Odense NV,3,Fyn & islands,0,0.81,2.12,1695000
1217885,7261,38,Villa,regular_sale,1973,0,5,173,5924.8555,37259,6500,Vojens,7,Jutland,2.5,2.08,5.11,1025000
1024859,2283,56,Villa,regular_sale,1991,-3,6,168,16071.429,40447,8464,Galten,2,Jutland,4,1.69,5.7,2700000
1241049,9396,35,Summerhouse,regular_sale,1883,0,5,154,4448.052,21483,9690,Fjerritslev,5,Jutland,3.25,2.42,6.69,685000
1311877,6532,26,Villa,regular_sale,1973,0,5,126,8134.143,33967,4360,Kirke Eskilstrup,6,Zealand,3.5,2.9,7.33,1024902
230589,2379,110,Villa,regular_sale,1896,0,7,198,5808.0806,50524,4220,Korsør,6,Zealand,0,1.85,1.47,1150000
1016380,3571,57,Villa,regular_sale,1934,-4,6,188,12739.361,48634,7442,Engesvang,7,Jutland,4,3.42,6.52,2395000
530047,2620,98,Villa,regular_sale,1972,-3,5,136,5661.7646,45696,5800,Nyborg,3,Fyn & islands,0,0.81,2.12,770000
1051414,5542,54,Villa,regular_sale,1930,-5,5,130,29230.77,33894,9000,Aalborg,5,Jutland,3.75,1.69,5.7,3800000
1003841,6961,58,Villa,regular_sale,1964,-2,5,133,16165.413,5758,8543,Hornslet,2,Jutland,4,3.42,6.52,2150000
296869,5055,108,Villa,family_sale,1965,0,3,98,5969.3877,53412,6683,Føvling,7,Jutland,0,1.85,1.47,585000
709869,1391,88,Villa,regular_sale,1900,-7,3,92,5000,52861,4862,Guldborg,6,Zealand,0,0.45,2.78,460000
927073,9465,67,Townhouse,regular_sale,2002,1,4,127,27716.535,1707,2970,Hørsholm,1,Zealand,0.75,2.31,4.53,3520000
922756,1219,68,Townhouse,regular_sale,1972,0,2,51,26470.588,61980,3400,Hillerød,4,Zealand,0.75,2.31,4.53,1350000
894556,8074,71,Villa,regular_sale,2004,0,4,135,9294.637,32772,7171,Uldum,7,Jutland,1,2.76,4.75,1254776
280836,6216,108,Villa,regular_sale,1942,3,5,147,33180.277,34947,2670,Greve,1,Zealand,0,1.85,1.47,4877501
542257,1144,98,Apartment,regular_sale,1910,0,3,97,22680.412,1359,8450,Hammel,2,Jutland,0,0.81,2.12,2200000
931704,9174,67,Summerhouse,regular_sale,1985,-1,5,77,25649.352,44363,9493,Saltum,5,Jutland,0.75,2.31,4.53,1975000
1121301,1045,48,Apartment,regular_sale,2006,0,4,99,19040.404,34092,2630,Taastrup,1,Zealand,2,1.82,4.36,1885000
995025,9286,59,Villa,regular_sale,2010,-4,4,88,13579.546,10525,2300,København S,1,Zealand,4,3.42,6.52,1195000
1455003,9771,3,Villa,regular_sale,1961,0,5,123,4829.268,28886,6000,Kolding,7,Jutland,5,1.99,8.39,594000
1041199,7515,55,Villa,regular_sale,1969,0,5,143,17482.518,41034,2625,Vallensbæk,1,Zealand,4,1.69,5.7,2500000
1104208,4103,49,Farm,regular_sale,1913,0,6,144,19388.541,34293,4560,Vig,6,Zealand,2.25,1.92,5.14,2791950
947333,4303,65,Townhouse,regular_sale,2001,-5,4,128,21972.656,33628,5700,Svendborg,3,Fyn & islands,1,2.31,4.53,2812500
761248,2835,84,Villa,regular_sale,2014,0,3,116,2327.5518,37770,7490,Aulum,7,Jutland,0,0.56,3.06,269996
538629,2376,98,Villa,regular_sale,1978,-4,4,114,22807.018,11347,3600,Frederikssund,4,Zealand,0,0.81,2.12,2600000
1339914,6615,22,Villa,regular_sale,1999,0,6,160,2343.75,55619,9230,Svenstrup J,5,Jutland,3.25,2.5,6.6,375000
238424,1650,110,Farm,regular_sale,1930,0,5,156,20833.334,63513,9600,Aars,5,Jutland,0,1.85,1.47,3250000
1292148,354,29,Villa,regular_sale,1962,0,4,190,6831.579,43536,5250,Odense SV,3,Fyn & islands,4.75,2.34,7.05,1298000
734718,6351,86,Farm,regular_sale,1917,0,6,146,15034.246,20220,8350,Hundslund,2,Jutland,0,0.45,2.78,2195000
1218990,6171,38,Townhouse,regular_sale,2004,0,3,72,26388.889,22956,5270,Odense N,3,Fyn & islands,2.5,2.08,5.11,1900000
1069766,2096,52,Apartment,regular_sale,2005,0,3,99,37828.28,55747,3600,Frederikssund,4,Zealand,3,1.92,5.14,3745000
6043,6695,116,Apartment,regular_sale,2009,-1,2,49,21734.693,15554,8700,Horsens,2,Jutland,3.6,1.13,4.34,1065000
481328,7527,101,Townhouse,regular_sale,1983,0,3,107,16355.141,4371,2650,Hvidovre,1,Zealand,0,0.76,1.35,1750000
1135800,7181,46,Villa,regular_sale,1958,0,4,121,5330.5786,32780,6900,Skjern,7,Jutland,2,1.82,4.36,645000
673606,6660,90,Apartment,regular_sale,1902,0,2,56,15714.286,2359,8900,Randers C,2,Jutland,0,0.25,2.55,880000
656908,10029,91,Apartment,regular_sale,1924,0,2,110,20000,59636,4990,Sakskøbing,6,Zealand,0,0.25,2.55,2200000
1143383,6620,46,Villa,regular_sale,1936,0,6,173,14161.85,45641,5230,Odense M,3,Fyn & islands,2,1.82,4.36,2450000
1281176,6449,30,Villa,regular_sale,1965,0,7,163,11656.441,52875,4000,Roskilde,6,Zealand,4.75,2.34,7.05,1900000
1380207,1291,16,Apartment,regular_sale,1933,0,3,73,11777.109,13808,2900,Hellerup,1,Zealand,3.25,2.18,7.2,859729
1167664,958,44,Summerhouse,regular_sale,1932,0,7,132,9848.484,22777,3300,Frederiksværk,4,Zealand,2,1.15,5.26,1300000
899560,7464,70,Apartment,regular_sale,1903,-3,3,71,19014.084,29089,2300,København S,1,Zealand,0.75,2.76,4.75,1350000
665367,7642,91,Summerhouse,regular_sale,1952,0,3,50,29900,24132,3120,Dronningmølle,4,Zealand,0,0.25,2.55,1495000
632341,8980,93,Townhouse,regular_sale,1982,-4,4,83,23132.53,8879,8260,Viby J,2,Jutland,0,1.15,2.26,1920000
395433,7137,104,Villa,regular_sale,1975,-4,4,125,18000,46153,8520,Lystrup,2,Jutland,0,0.42,1.1,2250000
717104,9409,87,Summerhouse,regular_sale,2001,-4,5,121,19710.744,54229,4540,Fårevejle,6,Zealand,0,0.45,2.78,2385000
1275331,9251,31,Summerhouse,other_sale,1959,0,5,73,13698.63,6570,3100,Hornbæk,4,Zealand,4.5,2.34,7.05,1000000
638112,8194,93,Summerhouse,regular_sale,2017,0,3,72,22152.777,43220,7190,Billund,7,Jutland,0,1.15,2.26,1595000
779670,7610,83,Villa,regular_sale,1973,0,3,124,5967.7417,27221,7430,Ikast,7,Jutland,0,0.56,3.06,740000
861882,7493,75,Villa,family_sale,1969,0,4,180,3055.5557,46198,7900,Nykøbing M,7,Jutland,0.25,2.4,3.66,550000
1163437,2068,44,Villa,regular_sale,1973,0,4,125,4720,38043,9575,Terndrup,5,Jutland,2,1.15,5.26,590000
294558,5168,108,Villa,regular_sale,1973,0,5,160,13281.25,52114,6715,Esbjerg N,7,Jutland,0,1.85,1.47,2125000
1133921,7513,47,Villa,regular_sale,1933,0,5,141,8723.404,4011,9500,Hobro,5,Jutland,2,1.82,4.36,1230000
823284,8135,79,Townhouse,regular_sale,1988,0,2,59,6779.661,4748,5700,Svendborg,3,Fyn & islands,0,0.79,3.48,400000
391683,8280,105,Villa,regular_sale,1953,-6,5,108,11805.556,40105,5500,Middelfart,3,Fyn & islands,0,0.42,1.1,1275000
1027565,2420,56,Apartment,regular_sale,1930,0,2,92,12500,32107,4400,Kalundborg,6,Zealand,4,1.69,5.7,1150000
507103,4970,100,Apartment,regular_sale,1877,0,4,90,31666.666,18878,3230,Græsted,4,Zealand,0,0.76,1.35,2850000
1186367,5623,42,Villa,regular_sale,1998,0,5,149,10369.128,35509,8464,Galten,2,Jutland,2,1.15,5.26,1545000
972472,6796,62,Apartment,regular_sale,1940,0,2,56,19642.857,44661,2300,København S,1,Zealand,2,1.3,5.5,1100000
221769,3225,110,Villa,regular_sale,1877,0,4,95,5263.1577,40695,4171,Glumsø,6,Zealand,0,1.85,1.47,500000
1387478,7653,15,Villa,regular_sale,1927,0,4,89,7820.449,7632,2600,Glostrup,1,Zealand,3.25,2.18,7.2,696020
1239467,9898,35,Villa,regular_sale,1920,0,6,123,8130.0815,22522,3540,Lynge,4,Zealand,3.25,2.42,6.69,1000000
1179033,7375,42,Villa,regular_sale,1976,0,6,195,3692.3076,52080,7480,Vildbjerg,7,Jutland,2,1.15,5.26,720000
1173119,8154,43,Summerhouse,regular_sale,1969,0,4,58,5172.4136,4991,6470,Sydals,7,Jutland,2,1.15,5.26,300000
1304419,9021,27,Summerhouse,regular_sale,2019,0,4,73,5136.9863,44322,3770,Allinge,0,Bornholm,4.25,2.9,7.33,375000
895168,7784,71,Villa,regular_sale,1978,0,5,156,15993.59,37958,4300,Holbæk,6,Zealand,1,2.76,4.75,2495000
325871,535,107,Summerhouse,regular_sale,2022,0,4,100,18500,50869,3300,Frederiksværk,4,Zealand,0,1.85,1.47,1850000
1247825,7289,34,Summerhouse,regular_sale,1957,0,3,58,7810.3447,31819,5450,Otterup,3,Fyn & islands,3.25,2.42,6.69,453000
712652,1673,88,Villa,regular_sale,1975,-4,6,189,3015.873,38817,6270,Tønder,7,Jutland,0,0.45,2.78,570000
991937,1580,60,Farm,other_sale,1949,0,5,136,31337.117,6043,9982,Ãlbæk,5,Jutland,4.25,3.42,6.52,4261848
866966,6126,74,Villa,regular_sale,1944,0,5,131,32022.9,59149,3060,Espergærde,4,Zealand,0.75,2.4,3.66,4195000
267318,7251,108,Villa,regular_sale,1967,0,6,192,23958.334,18242,6715,Esbjerg N,7,Jutland,0,1.85,1.47,4600000
1001669,7043,58,Villa,other_sale,1984,0,5,151,5761.5894,48049,6710,Esbjerg V,7,Jutland,4,3.42,6.52,870000
518784,3357,99,Townhouse,regular_sale,1997,0,4,97,16752.578,59589,8722,Hedensted,2,Jutland,0,0.76,1.35,1625000
278610,6385,108,Villa,regular_sale,1969,-2,5,202,11138.614,12640,8881,Thorsø,2,Jutland,0,1.85,1.47,2250000
846057,2260,76,Townhouse,regular_sale,1976,0,2,69,3985.5073,38454,6900,Skjern,7,Jutland,0,2.4,3.66,275000
113528,4757,111,Villa,regular_sale,1950,0,7,177,11299.435,32207,4400,Kalundborg,6,Zealand,1.75,3.31,4.79,2000000
336073,2896,106,Apartment,regular_sale,1962,-3,3,89,31573.033,47694,2770,Kastrup,1,Zealand,0,0.42,1.1,2810000
1331844,8467,23,Townhouse,regular_sale,1875,0,4,150,6153.3335,28384,9700,Brønderslev,5,Jutland,2.75,2.5,6.6,923000
1401575,701,13,Villa,regular_sale,1955,0,4,122,8769.836,11015,4000,Roskilde,6,Zealand,3.25,2.18,7.2,1069920
641461,7553,93,Villa,regular_sale,1955,-4,5,173,22283.236,63882,2610,Rødovre,1,Zealand,0,1.15,2.26,3855000
1148858,4688,45,Villa,regular_sale,2005,0,5,145,2758.6206,51758,5270,Odense N,3,Fyn & islands,2,1.82,4.36,400000
2416,7084,116,Villa,regular_sale,1959,0,4,152,21710.525,36325,5260,Odense S,3,Fyn & islands,3.6,1.13,4.34,3300000
840564,583,77,Villa,regular_sale,1975,0,6,175,16914.285,37056,9000,Aalborg,5,Jutland,0,0.79,3.48,2960000
1255298,5095,34,Apartment,regular_sale,2009,0,3,65,8461.538,42786,9850,Hirtshals,5,Jutland,3.25,2.42,6.69,550000
356135,1313,106,Villa,regular_sale,1906,-5,8,199,7035.176,2880,7900,Nykøbing M,7,Jutland,0,0.42,1.1,1400000
990850,1189,60,Villa,regular_sale,1999,-3,6,169,14852.071,42958,9700,Brønderslev,5,Jutland,4.25,3.42,6.52,2510000
683204,4995,90,Summerhouse,family_sale,1961,0,3,45,15555.556,37026,7673,Harboøre,7,Jutland,0,0.25,2.55,700000
1021112,738,57,Apartment,family_sale,1936,0,2,64,10781.25,42153,8200,Aarhus N,2,Jutland,4,3.42,6.52,690000
1405400,1515,12,Villa,regular_sale,1914,0,5,149,3833.3757,8196,4490,Jerslev Sjælland,6,Zealand,3.25,2.13,7.84,571173
1165084,2363,44,Villa,regular_sale,1974,0,4,144,19062.5,5311,2600,Glostrup,1,Zealand,2,1.15,5.26,2745000
1325376,2440,24,Villa,regular_sale,2000,0,5,130,3078.0693,13749,4623,Lille Skensved,6,Zealand,2.75,2.5,6.6,400149
502438,5356,100,Villa,regular_sale,2020,0,7,185,19972.973,33373,2650,Hvidovre,1,Zealand,0,0.76,1.35,3695000
465575,9474,101,Farm,regular_sale,1893,0,4,223,9865.471,48306,7400,Herning,7,Jutland,0,0.76,1.35,2200000
924185,1697,68,Summerhouse,regular_sale,2021,0,4,150,13266.667,26353,6792,Rømø,7,Jutland,0.75,2.31,4.53,1990000
711749,1026,88,Villa,regular_sale,1971,-4,4,146,8219.178,65497,3730,Nexø,0,Bornholm,0,0.45,2.78,1200000
1427306,2327,8,Villa,regular_sale,1935,0,7,149,2057.1543,39788,4100,Ringsted,6,Zealand,5,2.13,9.09,306516
669089,7163,90,Apartment,regular_sale,1938,-3,2,59,24745.764,26511,2300,København S,1,Zealand,0,0.25,2.55,1460000
973513,7267,62,Villa,regular_sale,1964,0,4,90,12476.312,16275,7442,Engesvang,7,Jutland,2,1.3,5.5,1122868
1359231,9248,19,Villa,regular_sale,1984,0,4,114,10275.088,56174,9400,Nørresundby,5,Jutland,3.75,1.85,6.27,1171360
1111125,736,49,Villa,regular_sale,1900,0,5,132,9469.697,8075,4420,Regstrup,6,Zealand,2.25,1.92,5.14,1250000
638794,8023,93,Summerhouse,regular_sale,1980,-4,4,63,14126.984,60655,5932,Humble,3,Fyn & islands,0,1.15,2.26,890000
1107668,3964,49,Villa,regular_sale,1982,0,3,130,14615.385,46594,4700,Næstved,6,Zealand,2.25,1.92,5.14,1900000
1270112,955,32,Villa,regular_sale,1945,0,4,154,3441.5583,22996,9900,Frederikshavn,5,Jutland,3.75,2.34,7.05,530000
483291,8140,101,Villa,regular_sale,1961,0,7,173,2687.8613,10309,9850,Hirtshals,5,Jutland,0,0.76,1.35,465000
